,codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao
747,902024,,46,-22.854255,-43.251459,1690385987000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35203.3, 
748,901094,,51,-23.008574,-43.440448,1690385831000,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],32877.5, 
749,902027,,43,-22.839805,-43.240144,1690383745000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],32955.699, 
750,902031,,46,-22.920426,-43.36891,1690387247000,48.8,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34943.1,238
751,902028,,46,-22.972362,-43.401653,1690383870000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],37703.0, 
752,902029,,46,-22.854803,-43.252083,1690387258000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35538.4, 
753,902018,,40,-22.964626,-43.391771,1690384193000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],23747.5, 
754,902046,,46,-22.972296,-43.401378,1690382640000,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],33522.8,222
755,12715,,10,-23.001804,-43.365715,1690385135000,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],42497.2, 
756,902010,,22,-23.000639,-43.365292,1690383454000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],11085.1, 
757,902026,,46,-22.870268,-43.335543,1690387253000,7.4,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34093.4,178
758,901089,,0,-22.965082,-43.391264,1690381422000,0.0,,,,45839.3, 
759,86850,,14,-23.008182,-43.442758,1683116573000,0.0,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA,7855.3, 
760,901062,,51,-22.862125,-43.400395,1690387254000,0.0,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],47138.5,59
761,902033,,46,-22.870932,-43.335752,1690387256000,28.7,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],33475.699,20
762,902053,,46,-22.972237,-43.38672,1690387259000,29.2,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],33633.5,127
763,902035,,43,-22.854359,-43.251662,1690384020000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],29043.7, 
764,E902000,,43,-22.839841,-43.240108,1690385982000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],10480.3, 
765,901067,,22,-23.006542,-43.315054,1690385781000,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],41877.6, 
766,E902004,,40,-23.000688,-43.365188,1690382991000,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],13386.9, 
767,12713,,25,-23.002075,-43.364874,1690384996000,0.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],35357.6, 
768,12705,,11,-22.919993,-43.608422,1690383470000,0.0,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],29636.6,272
769,902062,,46,-22.972543,-43.401639,1690386094000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],33393.5, 
770,902048,,46,-22.972364,-43.401654,1690384958000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],24084.9, 
771,44705,,0,-22.919492,-43.60746,1690383621000,0.0,,,,12732.1, 
772,902058,,46,-22.854307,-43.251773,1690386624000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34575.4, 
773,902021,,46,-22.854232,-43.251834,1690386571000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],28474.1, 
774,12728,,19,-22.920372,-43.607826,1690383793000,0.0,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],42500.3, 
775,901068,,51,-23.008699,-43.440574,1690386420000,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],50956.8, 
776,44731,,0,-22.920193,-43.607418,1678267960000,0.0,,,,2058.1, 
777,902003,,43,-22.839676,-43.240271,1690383736000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],17496.0, 
778,902102,,35,-23.000731,-43.366358,1690385363000,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],12442.3, 
779,901016,,22,-23.000954,-43.365527,1690386718000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],37457.4,271
780,901082,,53,-22.884483,-43.399391,1690387242000,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],47312.9,2
781,902061,,46,-22.85422,-43.251894,1690385721000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],28946.0, 
782,902066,,41,-23.008597,-43.440717,1690387253000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],31467.9, 
783,902005,,40,-22.964495,-43.391804,1690385659000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],19062.8, 
784,902052,,46,-22.85451,-43.251434,1690383465000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35709.9, 
785,902050,,43,-22.965627,-43.391177,1690387127000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],31364.3, 
786,12716,,0,-22.920212,-43.608173,1690383826000,0.0,,,,45581.6,166
787,902016,,40,-22.964501,-43.39189,1690380090000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],18761.3, 
788,902019,,40,-22.964359,-43.39163,1690385676000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],17353.5, 
789,E902009,,35,-22.964679,-43.391668,1689891788000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],3193.4, 
790,902063,,46,-22.97287,-43.385924,1690387258000,5.3,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],33437.9,140
791,902017,,22,-23.000899,-43.365256,1690382486000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],23997.8, 
792,E902015,,46,-22.964377,-43.391764,1690385600000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],8188.4, 
793,902057,,46,-23.000673,-43.368218,1690387258000,20.2,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],29214.4,309
794,902060,,43,-22.964847,-43.391693,1690382616000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],30210.9, 
795,902008,,40,-23.000896,-43.366119,1690385760000,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],10639.3, 
796,902047,,46,-22.915113,-43.361118,1690387256000,5.8,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],24129.8,20
797,902007,,40,-22.964287,-43.391754,1690383705000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],18902.6, 
798,902051,,46,-22.84142,-43.276821,1690387255000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],33163.4, 
799,902067,,46,-22.837955,-43.285173,1690387255000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34254.3,303
800,901088,,53,-22.964806,-43.391941,1690386254000,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],41660.8, 
801,901078,,51,-23.008504,-43.439974,1690387251000,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],33787.0,81
802,901098,,51,-23.008586,-43.440303,1690383985000,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],27406.4, 
803,901090,,53,-22.964534,-43.392079,1690384266000,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],36783.3, 
804,901055,,51,-23.008532,-43.440281,1690386922000,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],46769.6, 
805,901076,,52,-23.000894,-43.367583,1690386809000,0.0,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],31399.8, 
806,902054,,46,-22.854798,-43.252057,1690386403000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35829.0, 
807,901079,,53,-23.000899,-43.367507,1690385484000,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],44226.5, 
808,901084,,53,-22.973146,-43.393514,1690387255000,59.7,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],52535.8,271
809,901070,,22,-23.006405,-43.315881,1690383660000,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],40609.6, 
810,902080,,46,-22.841501,-43.277097,1690387174000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34518.8, 
811,901081,,53,-22.972049,-43.400502,1690387224000,20.9,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],42048.4,358
812,902065,,43,-22.839783,-43.24018,1690386594000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],35457.4, 
813,901069,,22,-23.006494,-43.315711,1690385861000,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],37854.5, 
814,901074,,22,-23.000842,-43.36527,1690379381000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],39650.8,271
815,901085,,53,-23.000938,-43.367234,1690386884000,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],43683.4, 
816,902073,,35,-22.876376,-43.330423,1690383248000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9883.3, 
817,902030,,31,-23.000753,-43.366301,1690382223000,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],11419.3, 
818,902071,,46,-23.001322,-43.365582,1690387220000,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],36115.4, 
819,902072,,43,-22.964584,-43.391728,1690385033000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],32768.699, 
820,902101,,35,-22.89821,-43.352675,1690387251000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],10182.0,255
821,902068,,41,-23.008681,-43.440656,1690387248000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],35753.6, 
822,902064,,41,-22.948689,-43.372618,1690387243000,57.8,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],0.0,195
823,902070,,46,-22.892118,-43.348222,1690387255000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],36457.8,208
824,901083,,53,-22.914215,-43.399425,1690387193000,69.9,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],49657.3,312
825,901087,,53,-23.000705,-43.367634,1690387258000,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],47758.7,86
826,902085,,41,-22.955042,-43.376893,1690387252000,58.9,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],34213.5,51
827,E902012,,40,-22.964455,-43.391944,1690373876000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],9831.8, 
828,E902001,,41,-22.995807,-43.424001,1690387246000,59.8,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],21025.2,36
829,E902006,,40,-22.964547,-43.391919,1690385412000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],19413.2, 
830,E902011,,40,-22.96521,-43.392068,1690383788000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],8711.0, 
831,E902014,,40,-22.964496,-43.39184,1690385851000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],16179.6, 
832,902002,,41,-22.920016,-43.367777,1690387247000,54.5,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],19989.5,56
833,901095,,51,-22.921151,-43.39706,1690387250000,61.1,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],35246.8,201
834,902069,,41,-23.0085,-43.440644,1690384190000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],32679.0, 
835,902094,,35,-22.945971,-43.371926,1690387253000,56.9,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9228.2,171
836,903068,,17,-22.907728,-43.564826,1690387240000,25.7,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],20868.5,92
837,901097,,22,-23.001063,-43.329464,1690387241000,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],35754.3,298
838,902081,,31,-22.965333,-43.39205,1690383366000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11576.3, 
839,902075,,31,-23.000692,-43.366164,1690377998000,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],14177.4, 
840,902013,,43,-22.964361,-43.39183,1690385356000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],11572.3, 
841,902082,,35,-22.972339,-43.401346,1690385275000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],10971.0, 
842,903062,,17,-22.917344,-43.683317,1690387246000,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],20316.2,322
843,902089,,35,-22.972096,-43.401322,1690375557000,27.1,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9864.4,221
844,903041,,50,-23.006508,-43.313305,1690387244000,19.7,,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],27561.0,270
845,903051,,50,-22.971821,-43.400779,1690384428000,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],31154.8, 
846,902055,,46,-23.001071,-43.367935,1690382632000,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],164.1, 
847,903044,,42,-22.839591,-43.239769,1690386149000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],29295.7, 
848,902086,,31,-22.965756,-43.391386,1690382992000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11282.4, 
849,903036,,17,-22.901802,-43.555072,1690387119000,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],156928.3, 
850,902043,,41,-23.008298,-43.440277,1690385988000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],29200.2, 
851,902036,,41,-23.008376,-43.440534,1690385072000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],32417.8, 
852,903039,,17,-22.933605,-43.66255,1690387243000,25.3,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],18490.2,251
853,903047,,42,-22.839816,-43.239533,1690384708000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],23184.8, 
854,902074,,31,-23.000707,-43.366062,1690384514000,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],9847.8, 
855,902039,,46,-22.837756,-43.29069,1690387244000,34.7,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],33728.4,76
856,903040,,17,-22.901639,-43.554807,1690387255000,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],18598.4,168
857,902044,,43,-22.839844,-43.240073,1690384624000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],31319.9, 
858,902038,,43,-22.964665,-43.391778,1690385427000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],7655.9, 
859,903048,,42,-22.876126,-43.32948,1690384393000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],23999.5, 
860,902041,,46,-22.973317,-43.3671,1690387249000,44.8,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],34327.1,270
861,903064,,50,-22.971826,-43.400997,1690387082000,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],22230.0, 
862,902037,,41,-22.967374,-43.397662,1690387238000,46.1,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],35995.0,221
863,903069,,17,-22.925417,-43.64996,1690387255000,26.9,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],22541.4,201
864,902034,,43,-22.854334,-43.251296,1690386257000,0.0,,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],34891.0, 
865,902088,,31,-22.965446,-43.391933,1690383057000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10144.0, 
866,902042,,46,-23.00129,-43.365526,1690387241000,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],32090.4, 
867,902040,,46,-23.001329,-43.365273,1690387241000,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],34272.5, 
868,903049,,17,-22.918222,-43.638947,1690387251000,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],23450.2,62
869,903038,,17,-22.906872,-43.574498,1690387256000,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],26674.6,184
870,903053,,17,-22.901651,-43.554375,1690387225000,7.1,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],21593.0,254
871,903042,,38,-22.876623,-43.329568,1690386292000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],28972.5, 
872,12732,,0,-23.002698,-43.366354,1690385419000,0.0,,,,25770.1,105
873,902087,,31,-22.964826,-43.391651,1690382435000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10179.2, 
874,903050,,42,-22.876832,-43.329743,1689962449000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],0.0, 
875,903067,,17,-22.901562,-43.554754,1690386546000,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],23683.7,239
876,902076,,46,-22.854765,-43.252058,1690383087000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],27578.2,159
877,902083,,31,-22.964658,-43.39173,1690384479000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],5319.1, 
878,902096,,35,-22.972488,-43.401629,1690375114000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],14309.6,222
879,902084,,31,-22.964675,-43.391859,1690384826000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11798.6, 
880,902100,,35,-23.000748,-43.364346,1690387168000,0.4,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],13579.9,129
881,903059,,17,-22.901658,-43.556215,1690387245000,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],18867.9,259
882,903043,,38,-22.877056,-43.330325,1690384521000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],30031.1,154
883,902079,,46,-22.935854,-43.371537,1690387249000,28.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],30981.4,353
884,903066,,17,-22.917486,-43.684363,1690387243000,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],25009.3,165
885,902098,,35,-22.877993,-43.340822,1690387250000,37.3,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],8966.0,201
886,902099,,35,-23.001046,-43.367633,1690387244000,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],11685.2, 
887,902093,,35,-22.973269,-43.382322,1690387256000,28.6,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],8875.4,91
888,902091,,35,-22.960502,-43.38984,1690387257000,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],14190.7,26
889,901099,,51,-22.933852,-43.395619,1690387240000,59.2,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],29689.8,7
890,903046,,42,-22.83946,-43.239821,1690380855000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],29899.7,145
891,902077,,41,-23.008645,-43.440735,1690387259000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],34864.1,94
892,902104,,31,-22.876369,-43.330461,1690386795000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],8023.9, 
893,902106,,35,-22.93851,-43.372223,1690387249000,8.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],12316.7,3
894,902108,,35,-22.876412,-43.330505,1690348264000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],6810.7, 
895,902109,,35,-22.876956,-43.330076,1690385875000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11421.9, 
896,903061,,17,-22.907428,-43.567023,1690387255000,13.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],21621.1,99
897,903070,,17,-22.916561,-43.631412,1690387254000,40.9,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],9387.4,80
898,86835,,18,-23.006728,-43.313289,1690383857000,0.0,,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],13641.2, 
899,44706,LRG8855,10,-23.00179,-43.366065,1690386577000,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],21984.8, 
900,50305,,0,-22.919864,-43.60795,1687705357000,0.0,,,,10004.8, 
901,903065,,17,-22.933376,-43.661818,1690387243000,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],17081.5,55
